,name,movie_title,release_date,budget,revenue,return
4118,Wayne Kramer,Crossing Over,2009-02-27,25000000.0,1037335.0,0.04
4119,Ron Howard,Angels & Demons,2009-05-13,150000000.0,356613439.0,2.38
4120,McG,Terminator Salvation,2009-05-20,200000000.0,371353001.0,1.86
4121,Shawn Levy,Night at the Museum: Battle of the Smithsonian,2009-05-20,150000000.0,413106170.0,2.75
4122,Rian Johnson,The Brothers Bloom,2008-09-09,20000000.0,5530764.0,0.28
4123,Joe Wright,The Soloist,2009-04-24,60000000.0,31720158.0,0.53
4124,Dennis Iliadis,The Last House on the Left,2009-03-13,15000000.0,32721635.0,2.18
4125,Sam Raimi,Drag Me to Hell,2009-03-15,30000000.0,90810892.0,3.03
4126,Pete Docter,Up,2009-05-13,175000000.0,735099082.0,4.2
4127,Kim Tae-yong,Late Autumn,2010-09-10,6200000.0,4820000.0,0.78
4128,Will Gluck,Fired Up!,2009-02-20,20000000.0,18599102.0,0.93
4129,Cristian Mungiu,Graduation,2016-05-20,2000000.0,343617.0,0.17
4130,Todd Phillips,The Hangover,2009-06-05,35000000.0,459270619.0,13.12
4131,Lars von Trier,Antichrist,2009-05-18,11000000.0,791867.0,0.07
4132,Priyadarshan,Billu,2009-02-13,5750000.0,10000000.0,1.74
4133,Hal Haberman,Special,2006-01-30,1000000.0,7202.0,0.01
4134,Jeremy Passmore,Special,2006-01-30,1000000.0,7202.0,0.01
4135,Jonas Elmer,New in Town,2009-01-30,8000000.0,29010817.0,3.63
4136,Tommy Wirkola,Dead Snow,2009-01-09,800000.0,1984662.0,2.48
4137,Brad Silberling,Land of the Lost,2009-06-05,100000000.0,68688831.0,0.69
4138,Tony Scott,The Taking of Pelham 1 2 3,2009-06-11,100000000.0,150166126.0,1.5
4139,Andrew Davis,Chain Reaction,1996-08-02,50000000.0,60209334.0,1.2
4140,Anne Fletcher,The Proposal,2009-06-01,40000000.0,317375031.0,7.93
4141,John Milius,Dillinger,1973-07-20,1000000.0,2000000.0,2.0
4142,Harold Ramis,Year One,2009-06-18,60000000.0,62357900.0,1.04
4143,Kathryn Bigelow,The Hurt Locker,2008-10-10,15000000.0,42000000.0,2.8
4144,Michael Bay,Transformers: Revenge of the Fallen,2009-06-19,150000000.0,836297228.0,5.58
4145,Tim Johnson,Home,2015-03-18,135000000.0,368871007.0,2.73
4146,Woody Allen,Whatever Works,2009-06-19,15000000.0,35097815.0,2.34
4147,Michael Mann,Public Enemies,2009-07-01,80000000.0,214104620.0,2.68
4148,Carlos Saldanha,Ice Age: Dawn of the Dinosaurs,2009-06-29,90000000.0,886686817.0,9.85
4149,Cecil B. DeMille,Samson and Delilah,1949-12-21,3000000.0,11500000.0,3.83
4150,Jeff Broadstreet,Night Of The Living Dead 3D,2007-05-06,3000000.0,1449945.0,0.48
4151,Nick Cassavetes,My Sister's Keeper,2009-06-26,30000000.0,95714875.0,3.19
4152,Stacy Title,Hood of Horror,2006-06-27,5000000.0,25900.0,0.01
4153,Rajiv Menon,Kandukondain Kandukondain,2000-05-05,500000.0,500000.0,1.0
4154,Marc Webb,(500) Days of Summer,2009-07-17,7500000.0,60722734.0,8.1
4155,Fyodor Bondarchuk,The Inhabited Island,2008-12-18,36500000.0,21834845.0,0.6
4156,David Yates,Harry Potter and the Half-Blood Prince,2009-07-07,250000000.0,933959197.0,3.74
4157,Rob Cohen,The Fast and the Furious,2001-06-22,38000000.0,207283925.0,5.45
4158,John Ireland,The Fast and the Furious,1955-02-15,66000.0,250000.0,3.79
4159,Edward Sampson,The Fast and the Furious,1955-02-15,66000.0,250000.0,3.79
4160,Terry Gilliam,The Imaginarium of Doctor Parnassus,2009-10-01,30000000.0,64352607.0,2.15
4161,Stephen Frears,Cheri,2009-02-10,23000000.0,9366227.0,0.41
4162,Jaume Collet-Serra,Orphan,2009-07-24,20000000.0,41596251.0,2.08
4163,Robert Luketic,The Ugly Truth,2009-07-24,38000000.0,205298907.0,5.4
4164,Marcus Dunstan,The Collector,2009-07-09,3400000.0,114000000.0,33.53
4165,David Twohy,A Perfect Getaway,2009-06-08,14000000.0,22852638.0,1.63
4166,John Schultz,Aliens in the Attic,2009-07-31,45000000.0,57881056.0,1.29
4167,Neill Blomkamp,District 9,2009-08-05,30000000.0,210819611.0,7.03
4168,Nora Ephron,Julie & Julia,2009-08-06,40000000.0,129540499.0,3.24
4169,Steve Shill,Obsessed,2009-04-24,20000000.0,73830340.0,3.69
4170,Andy Fickman,Race to Witch Mountain,2009-03-12,50000000.0,106303988.0,2.13
4171,Peter Chelsom,Hannah Montana: The Movie,2009-04-10,35000000.0,155545279.0,4.44
4172,Stephen Sommers,G.I. Joe: The Rise of Cobra,2009-08-04,175000000.0,302469017.0,1.73
4173,Renny Harlin,12 Rounds,2009-03-19,20000000.0,17280326.0,0.86
4174,Lee Harry,"Silent Night, Deadly Night II",1987-04-10,250000.0,154323.0,0.62
4175,Robert Schwentke,The Time Traveler's Wife,2009-08-14,39000000.0,101229792.0,2.6
4176,Todd Graff,Bandslam,2009-08-06,20000000.0,5210988.0,0.26
4177,Chris Columbus,"I Love You, Beth Cooper",2009-07-10,18000000.0,15345201.0,0.85
4178,Nicholas Jasenovec,Paper Heart,2009-07-31,1000000.0,1296971.0,1.3
4179,Hoyt Yeatman,G-Force,2009-07-21,150000000.0,292817841.0,1.95
4180,John Glen,Christopher Columbus: The Discovery,1992-08-21,40000000.0,8251071.0,0.21
4181,Francis Ford Coppola,Tetro,2009-06-11,15000000.0,113221.0,0.01
4182,Nicolas Winding Refn,Bronson,2008-10-09,230000.0,2260712.0,9.83
4183,Richard Shepard,The Matador,2005-05-12,10000000.0,17297244.0,1.73
4184,Gábor Csupó,The Secret of Moonacre,2008-09-06,12000000.0,7070330.0,0.59
4185,Fred Zinnemann,High Noon,1952-03-27,730000.0,8000000.0,10.96
4186,Vicky Jenson,Post Grad,2009-08-21,15000000.0,6405245.0,0.43
4187,Donald Petrie,My Life in Ruins,2009-02-06,17000000.0,20455276.0,1.2
4188,Rick Rosenthal,Halloween II,1981-10-30,2500000.0,25533818.0,10.21
4189,Rob Zombie,Halloween II,2009-08-28,15000000.0,39421467.0,2.63
4190,Billy Wilder,Five Graves to Cairo,1943-05-03,855000.0,1200000.0,1.4
4191,Erik Gandini,Videocracy,2009-09-04,700000.0,1179676.0,1.69
4192,Juan José Campanella,The Secret in Their Eyes,2009-08-13,2000000.0,33965843.0,16.98
4193,Shane Acker,9,2009-08-19,30000000.0,48428063.0,1.61
4194,Stephen Herek,The Three Musketeers,1993-11-11,30000000.0,53898845.0,1.8
4195,Paul W.S. Anderson,The Three Musketeers,2011-08-31,75000000.0,132274484.0,1.76
4196,Christian Alvart,Pandorum,2009-09-08,33000000.0,20645327.0,0.63
4197,Grant Heslov,The Men Who Stare at Goats,2009-10-17,24000000.0,68729358.0,2.86
4198,Karyn Kusama,Jennifer's Body,2009-09-18,16000000.0,31556061.0,1.97
4199,Steven Soderbergh,The Informant!,2009-09-18,22000000.0,35424826.0,1.61
4200,Mike Judge,Extract,2009-09-03,8000000.0,10848783.0,1.36
4201,David R. Ellis,The Final Destination,2009-08-26,40000000.0,186167139.0,4.65
4202,Brian Taylor,Gamer,2009-09-03,50000000.0,40828540.0,0.82
4203,Mark Neveldine,Gamer,2009-09-03,50000000.0,40828540.0,0.82
4204,Phil Lord,Cloudy with a Chance of Meatballs,2009-09-17,100000000.0,242988466.0,2.43
4205,Christopher Miller,Cloudy with a Chance of Meatballs,2009-09-17,100000000.0,242988466.0,2.43
4206,Nathan H. Juran,Attack of the 50 Foot Woman,1958-05-19,88000.0,480000.0,5.45
4207,Aristomenis Tsirbas,Battle for Terra,2007-09-06,4000000.0,6101046.0,1.53
4208,Brandon Camp,Love Happens,2009-09-18,18000000.0,36133014.0,2.01
4209,Jane Campion,Bright Star,2009-11-05,8500000.0,4440055.0,0.52
4210,Tony Maylam,Split Second,1992-05-01,7.0,5.0,0.71
4211,Oren Peli,Paranormal Activity,2007-09-14,15000.0,193355800.0,12890.39
4212,Bobcat Goldthwait,World's Greatest Dad,2009-08-20,10000000.0,295750.0,0.03
4213,Michael Moore,Capitalism: A Love Story,2009-09-06,20000000.0,17436509.0,0.87
4214,Timur Bekmambetov,Wanted,2008-06-19,75000000.0,258270008.0,3.44
4215,Prabhu Deva,Wanted,2009-09-18,75.0,134.0,1.79
4216,Joel Coen,A Serious Man,2009-10-02,7000000.0,31430334.0,4.49
4217,Ethan Coen,A Serious Man,2009-10-02,7000000.0,31430334.0,4.49
4218,Raymond De Felitta,City Island,2009-03-06,6000000.0,6670712.0,1.11
4219,Drew Barrymore,Whip It,2009-09-13,15000000.0,16633035.0,1.11
4220,Ricky Gervais,The Invention of Lying,2009-09-13,18500000.0,31912793.0,1.73
4221,Matthew Robinson,The Invention of Lying,2009-09-13,18500000.0,31912793.0,1.73
4222,Jonathan Mostow,Surrogates,2009-09-24,80000000.0,122444772.0,1.53
4223,Ruben Fleischer,Zombieland,2009-10-07,23600000.0,102391382.0,4.34
4224,Brett Simon,Assassination of a High School President,2008-01-17,11500000.0,69564.0,0.01
4225,Stewart Hendler,Sorority Row,2009-09-09,12500000.0,27206120.0,2.18
4226,Dominic Sena,Whiteout,2009-09-09,40000000.0,12206028.0,0.31
4227,Lone Scherfig,An Education,2009-10-29,7500000.0,26096852.0,3.48
4228,Steve Carver,Capone,1975-04-16,970000.0,2000000.0,2.06
4229,Peter Billingsley,Couples Retreat,2009-09-19,70000000.0,171844840.0,2.45
4230,Phil Traill,All About Steve,2009-09-04,15000000.0,40105542.0,2.67
4231,George Stevens,Giant,1956-10-10,5400000.0,35000000.0,6.48
4232,Imtiaz Ali,Jab We Met,2007-10-26,2300000.0,4600000.0,2.0
4233,Joseph L. Mankiewicz,Cleopatra,1963-06-12,31115000.0,71000000.0,2.28
4234,Spike Jonze,Where the Wild Things Are,2009-10-16,100000000.0,100086793.0,1.0
4235,Robert Rodriguez,Shorts,2009-08-21,40000000.0,28972508.0,0.72
4236,Natalie Portman,"New York, I Love You",2008-09-06,14700000.0,8049666.0,0.55
4237,Yvan Attal,"New York, I Love You",2008-09-06,14700000.0,8049666.0,0.55
4238,Fatih Akin,"New York, I Love You",2008-09-06,14700000.0,8049666.0,0.55
4239,Joshua Marston,"New York, I Love You",2008-09-06,14700000.0,8049666.0,0.55
4240,Mira Nair,"New York, I Love You",2008-09-06,14700000.0,8049666.0,0.55
4241,Allen Hughes,"New York, I Love You",2008-09-06,14700000.0,8049666.0,0.55
4242,Randall Balsmeyer,"New York, I Love You",2008-09-06,14700000.0,8049666.0,0.55
4243,Brett Ratner,"New York, I Love You",2008-09-06,14700000.0,8049666.0,0.55
4244,Shekhar Kapur,"New York, I Love You",2008-09-06,14700000.0,8049666.0,0.55
4245,Shunji Iwai,"New York, I Love You",2008-09-06,14700000.0,8049666.0,0.55
4246,Jiang Wen,"New York, I Love You",2008-09-06,14700000.0,8049666.0,0.55
4247,F. Gary Gray,Law Abiding Citizen,2009-10-15,53000000.0,126690726.0,2.39
4248,Mira Nair,Amelia,2009-10-22,40000000.0,19258519.0,0.48
4249,Adam Elliot,Mary and Max,2009-02-09,590235.0,1725381.0,2.92
4250,Bong Joon-ho,Mother,2009-05-28,5000000.0,17112713.0,3.42
4251,Jason Reitman,Up in the Air,2009-09-05,25000000.0,163670000.0,6.55
4252,Marcus Dunstan,The Collector,2009-07-09,3400000.0,114000000.0,33.53
4253,Tom Hooper,Les Misérables,2012-12-18,61000000.0,441809770.0,7.24
4254,Kevin Greutert,Saw VI,2009-10-22,11000000.0,68233629.0,6.2
4255,Paul Weitz,Cirque du Freak: The Vampire's Assistant,2009-10-23,40000000.0,28169671.0,0.7
4256,Troy Duffy,The Boondock Saints II: All Saints Day,2009-11-24,8000000.0,10629321.0,1.33
4257,Scott Sanders,Black Dynamite,2009-10-16,2900000.0,296557.0,0.1
4258,Robert D. Siegel,Big Fan,2009-01-18,250000.0,232732.0,0.93
4259,Park Kwang-hyun,Welcome to Dongmakgol,2005-08-04,8.0,33579813.0,4197476.62
4260,David Bowers,Astro Boy,2009-10-15,65000000.0,44091067.0,0.68
4261,Wes Anderson,Fantastic Mr. Fox,2009-10-23,40000000.0,46471023.0,1.16
4262,Aaron Norris,Top Dog,1995-04-28,6000000.0,5093707.0,0.85
4263,Gary Goldman,The Pebble and the Penguin,1995-04-11,28000000.0,3983912.0,0.14
4264,Don Bluth,The Pebble and the Penguin,1995-04-11,28000000.0,3983912.0,0.14
4265,Robert Zemeckis,A Christmas Carol,2009-11-04,200000000.0,325233863.0,1.63
4266,Kazuaki Kiriya,Goemon,2009-03-17,9000000.0,16000000.0,1.78
4267,Roland Emmerich,2012,2009-10-10,200000000.0,769653595.0,3.85
4268,Richard Kelly,The Box,2009-09-17,30000000.0,33333531.0,1.11
4269,Jonathan Nossiter,Sunday,1997-08-27,450.0,288.0,0.64
4270,Olatunde Osunsanmi,The Fourth Kind,2009-11-06,10000000.0,42333295.0,4.23
4271,Lee Daniels,Precious,2009-11-06,10000000.0,47536959.0,4.75
4272,Werner Herzog,The Bad Lieutenant: Port of Call - New Orleans,2009-09-11,25000000.0,10589102.0,0.42
4273,Chris Weitz,The Twilight Saga: New Moon,2009-03-15,50000000.0,709827462.0,14.2
4274,Mikael Håfström,Derailed,2005-11-11,22000000.0,57479076.0,2.61
4275,Oren Moverman,The Messenger,2009-11-13,6500000.0,1521261.0,0.23
4276,James McTeigue,Ninja Assassin,2009-09-29,40000000.0,60462347.0,1.51
4277,Corneliu Porumboiu,"Police, Adjective",2009-05-15,1089360.0,48298.0,0.04
4278,Daniel Monzón,Cell 211,2009-11-06,5700000.0,19300483.0,3.39
4279,Roland Emmerich,The Patriot,2000-06-28,110000000.0,215294342.0,1.96
4280,Jim Sheridan,Brothers,2009-01-27,26000000.0,43318349.0,1.67
4281,Kurt Neumann,The Fly,1958-07-16,700000.0,3000000.0,4.29
4282,David Cronenberg,The Fly,1986-08-15,15000000.0,60629159.0,4.04
4283,Alex Rivera,Sleep Dealer,2008-12-10,2500000.0,107559.0,0.04
4284,John Lee Hancock,The Blind Side,2009-11-20,29000000.0,309208309.0,10.66
4285,Todd Solondz,Happiness,1998-10-16,3000000.0,2807390.0,0.94
4286,Walt Becker,Old Dogs,2009-11-24,35000000.0,92219310.0,2.63
4287,Jorge Blanco,Planet 51,2009-11-19,70000000.0,104945765.0,1.5
4288,Javier Abad,Planet 51,2009-11-19,70000000.0,104945765.0,1.5
4289,Marcos Martínez,Planet 51,2009-11-19,70000000.0,104945765.0,1.5
4290,Richard Linklater,Me and Orson Welles,2009-11-25,25000000.0,2336172.0,0.09
4291,Aleksey Balabanov,Morphine,2008-11-27,3600000.0,766075.0,0.21
4292,Peter Jackson,The Lovely Bones,2009-12-26,65000000.0,93525586.0,1.44
4293,Clint Eastwood,Invictus,2009-12-10,60000000.0,122233971.0,2.04
4294,Ron Clements,The Princess and the Frog,2009-12-08,105000000.0,267045765.0,2.54
4295,John Musker,The Princess and the Frog,2009-12-08,105000000.0,267045765.0,2.54
4296,Nimród Antal,Armored,2009-12-04,20000000.0,22942221.0,1.15
4297,Tobe Hooper,Invaders from Mars,1986-01-01,12000000.0,4884663.0,0.41
4298,Marc Lawrence,Did You Hear About the Morgans?,2009-12-17,58000000.0,85280250.0,1.47
4299,Hanna Sköld,Nasty Old People,2009-10-10,15000.0,5300.0,0.35
4300,James Cameron,Avatar,2009-12-10,237000000.0,2787965087.0,11.76
4301,Rob Marshall,Nine,2009-12-03,80000000.0,53825515.0,0.67
4302,Nancy Meyers,It's Complicated,2009-12-23,85000000.0,219103655.0,2.58
4303,Guy Ritchie,Sherlock Holmes,2009-12-23,90000000.0,524028679.0,5.82
4304,Scott Cooper,Crazy Heart,2009-12-16,7000000.0,39462438.0,5.64
4305,Betty Thomas,Alvin and the Chipmunks: The Squeakquel,2009-12-21,75000000.0,443140005.0,5.91
4306,Mani Ratnam,Guru,2007-01-12,4700000.0,31000000.0,6.6
4307,Peter Hyams,Beyond a Reasonable Doubt,2009-02-05,25000000.0,4388563.0,0.18
4308,Carol Reed,Trapeze,1956-05-30,4000000.0,14400000.0,3.6
4309,Ron Clements,Moana,2016-11-23,150000000.0,643034466.0,4.29
4310,John Musker,Moana,2016-11-23,150000000.0,643034466.0,4.29
4311,Bruce McDonald,Pontypool,2009-03-06,1500000.0,32000.0,0.02
4312,,The Matriarch,2007-09-14,1400000.0,435000.0,0.31
4313,Michael Spierig,Daybreakers,2009-01-06,20000000.0,51416464.0,2.57
4314,Peter Spierig,Daybreakers,2009-01-06,20000000.0,51416464.0,2.57
4315,Lasse Hallström,Hachi: A Dog's Tale,2009-06-13,16000000.0,47801389.0,2.99
4316,Anand Tucker,Leap Year,2010-01-08,19000000.0,29922472.0,1.57
4317,Albert Hughes,The Book of Eli,2010-01-14,80000000.0,157107755.0,1.96
4318,Allen Hughes,The Book of Eli,2010-01-14,80000000.0,157107755.0,1.96
4319,Daniel Alfredson,The Girl Who Kicked the Hornet's Nest,2009-11-27,4000000.0,43498108.0,10.87
4320,Jonas Åkerlund,Horsemen,2009-02-06,20000000.0,1017401.0,0.05
4321,Fatih Akin,Soul Kitchen,2009-09-09,5000000.0,17872796.0,3.57
4322,Michael Mann,Heat,1995-12-15,60000000.0,187436818.0,3.12
4323,Mark Rosman,The House on Sorority Row,1983-01-21,425000.0,10604986.0,24.95
4324,Richard Eyre,The Other Man,2008-12-25,15000000.0,1143856.0,0.08
4325,Thomas Langmann,Asterix at the Olympic Games,2008-01-13,97250400.0,132900000.0,1.37
4326,Frédéric Forestier,Asterix at the Olympic Games,2008-01-13,97250400.0,132900000.0,1.37
4327,Rajkumar Hirani,3 Idiots,2009-12-23,9000000.0,70000000.0,7.78
4328,Scott Stewart,Legion,2010-01-21,26000000.0,67918658.0,2.61
4329,Dean O'Flaherty,Beautiful,2009-04-27,1500000.0,56000.0,0.04
4330,Clyde Geronimi,Peter Pan,1953-02-05,4000000.0,87404651.0,21.85
4331,Wilfred Jackson,Peter Pan,1953-02-05,4000000.0,87404651.0,21.85
4332,Hamilton Luske,Peter Pan,1953-02-05,4000000.0,87404651.0,21.85
4333,P.J. Hogan,Peter Pan,2003-12-25,100000000.0,121975011.0,1.22
4334,Susan Buice,Four Eyed Monsters,2005-01-21,250000.0,245000.0,0.98
4335,Arin Crumley,Four Eyed Monsters,2005-01-21,250000.0,245000.0,0.98
4336,Tom Vaughan,Extraordinary Measures,2010-01-21,31000000.0,15134293.0,0.49
4337,Martin Campbell,Edge of Darkness,2010-01-29,80000000.0,74901339.0,0.94
4338,Glenn Ficarra,I Love You Phillip Morris,2009-01-18,13000000.0,10652035.0,0.82
4339,John Requa,I Love You Phillip Morris,2009-01-18,13000000.0,10652035.0,0.82
4340,Andrea Arnold,Fish Tank,2009-05-14,3000000.0,2357852.0,0.79
4341,Srđan Dragojević,The Wounds,1998-05-27,10000.0,150000.0,15.0
4342,Garry Marshall,Valentine's Day,2010-02-10,52000000.0,216485654.0,4.16
4343,Martin Scorsese,Shutter Island,2010-02-18,80000000.0,294804195.0,3.69
4344,Neil Jordan,Ondine,2009-09-14,12000000.0,1644755.0,0.14
4345,Chris Columbus,Percy Jackson & the Olympians: The Lightning Thief,2010-02-01,95000000.0,226497209.0,2.38
4346,Kevin Smith,Cop Out,2010-02-26,30000000.0,55583804.0,1.85
4347,Roman Polanski,The Ghost Writer,2010-02-12,45000000.0,60222298.0,1.34
4348,Brian Levant,The Spy Next Door,2010-01-15,28000000.0,45236543.0,1.62
4349,Bob Gosse,I Hope They Serve Beer in Hell,2009-09-25,7000000.0,1429299.0,0.2
4350,Alejandro Amenábar,Agora,2009-05-17,70000000.0,39041505.0,0.56
4351,Anees Bazmee,Singh Is Kinng,2008-01-01,14000000.0,25000000.0,1.79
4352,Patrick Alessandrin,District 13: Ultimatum,2009-02-18,15000000.0,8786375.0,0.59
4353,Breck Eisner,The Crazies,2010-02-26,20000000.0,54956140.0,2.75
4354,Lasse Hallström,Dear John,2010-02-04,25000000.0,114977104.0,4.6
4355,Michael Lembeck,Tooth Fairy,2010-01-14,48000000.0,112462508.0,2.34
4356,Jaume Balagueró,[REC]²,2009-09-15,5600000.0,18469680.0,3.3
4357,Paco Plaza,[REC]²,2009-09-15,5600000.0,18469680.0,3.3
4358,Karan Johar,My Name Is Khan,2010-02-12,12000000.0,42345360.0,3.53
4359,Hamilton Luske,Alice in Wonderland,1951-07-03,3000000.0,572000000.0,190.67
4360,Wilfred Jackson,Alice in Wonderland,1951-07-03,3000000.0,572000000.0,190.67
4361,Clyde Geronimi,Alice in Wonderland,1951-07-03,3000000.0,572000000.0,190.67
4362,Tim Burton,Alice in Wonderland,2010-03-03,200000000.0,1025491110.0,5.13
4363,Paul Greengrass,Green Zone,2010-03-11,100000000.0,94882889.0,0.95
4364,Anthony Mann,The Fall of the Roman Empire,1964-03-24,19000000.0,4750000.0,0.25
4365,Pierre Morel,From Paris with Love,2010-02-05,52000000.0,52826594.0,1.02
4366,Antoine Fuqua,Brooklyn's Finest,2009-01-16,17000000.0,29536299.0,1.74
4367,Jim Field Smith,She's Out of My League,2010-03-11,20000000.0,49779728.0,2.49
4368,Daniel Barber,Harry Brown,2009-11-11,7300000.0,10329747.0,1.42
4369,Allen Coulter,Remember Me,2010-03-12,16000000.0,56032889.0,3.5
4370,Chris Buck,Frozen,2013-11-27,150000000.0,1274219009.0,8.49
4371,Jennifer Lee,Frozen,2013-11-27,150000000.0,1274219009.0,8.49
4372,Rick Famuyiwa,Our Family Wedding,2010-03-12,14000000.0,21409028.0,1.53
4373,Andy Tennant,The Bounty Hunter,2010-03-16,40000000.0,136000000.0,3.4
4374,Tim Blake Nelson,Leaves of Grass,2009-09-13,9000000.0,985117.0,0.11
4375,Sebastian Gutierrez,Women in Trouble,2009-11-13,3000000.0,18097.0,0.01
4376,Dario Argento,The Card Player,2004-01-02,2600000.0,1479042.0,0.57
4377,Neil LaBute,Possession,2002-10-02,25000000.0,10113733.0,0.4
4378,Michael Curtiz,The Egyptian,1954-08-25,5000000.0,15000000.0,3.0
4379,Miguel Sapochnik,Repo Men,2010-03-18,32000000.0,18409891.0,0.58
4380,Christian Alvart,Case 39,2009-08-13,27000000.0,29000000.0,1.07
4381,Steve Pink,Hot Tub Time Machine,2010-03-26,36000000.0,64572262.0,1.79
4382,Atom Egoyan,Chloe,2009-03-25,15000000.0,8459458.0,0.56
4383,Clarence Brown,Flesh and the Devil,1926-12-25,373000.0,658000.0,1.76
4384,Bong Joon-ho,Mother,2009-05-28,5000000.0,17112713.0,3.42
4385,Chris Sanders,How to Train Your Dragon,2010-03-05,165000000.0,494878759.0,3.0
4386,Dean DeBlois,How to Train Your Dragon,2010-03-05,165000000.0,494878759.0,3.0
4387,John Hyams,Universal Soldier: Regeneration,2009-10-01,14000000.0,875386.0,0.06
4388,Jean-Pierre Jeunet,Micmacs,2009-10-28,33000000.0,14000000.0,0.42
4389,Desmond Davis,Clash of the Titans,1981-03-15,15000000.0,41092328.0,2.74
4390,Louis Leterrier,Clash of the Titans,2010-04-01,125000000.0,232713139.0,1.86
4391,Peter Stebbings,Defendor,2009-09-12,3500000.0,44462.0,0.01
4392,Matthew Vaughn,Kick-Ass,2010-03-22,28000000.0,96188903.0,3.44
4393,Shawn Levy,Date Night,2010-04-08,55000000.0,152263880.0,2.77
4394,Roger Corman,The Pit and the Pendulum,1961-08-12,200000.0,2000000.0,10.0
4395,Agnieszka Wojtowicz-Vosloo,After.Life,2010-04-09,4500000.0,3606395.0,0.8
4396,Floria Sigismondi,The Runaways,2010-03-19,10000000.0,2995811.0,0.3
4397,Russell Mulcahy,Razorback,1984-04-19,5500000.0,801000.0,0.15
4398,Frank Borzage,A Farewell to Arms,1932-12-08,4.0,25.0,6.25
4399,Frank Borzage,A Farewell to Arms,1932-12-08,4.0,25.0,6.25
4400,Frank Borzage,A Farewell to Arms,1932-12-08,4.0,25.0,6.25
4401,Frank Borzage,A Farewell to Arms,1932-12-08,4.0,25.0,6.25
4402,Neil LaBute,Death at a Funeral,2010-04-15,21000000.0,49050886.0,2.34
4403,Nicolas Winding Refn,Valhalla Rising,2009-09-04,5641880.0,30638.0,0.01
4404,Breck Eisner,Sahara,2005-04-06,130000000.0,119269486.0,0.92
4405,Thor Freudenthal,Diary of a Wimpy Kid,2010-03-19,15000000.0,75700498.0,5.05
4406,Lu Chuan,City of Life and Death,2009-04-22,12000000.0,10652498.0,0.89
4407,Sylvain White,The Losers,2010-04-23,25000000.0,23580000.0,0.94
4408,Cecil B. DeMille,The Ten Commandments,1956-10-05,13000000.0,122700000.0,9.44
4409,Michael J. Bassett,Solomon Kane,2009-09-16,45000000.0,7810000.0,0.17
4410,Jon Favreau,Iron Man 2,2010-04-28,200000000.0,623933331.0,3.12
4411,Nikolaj Arcel,The Dark Tower,2017-08-03,60000000.0,71000000.0,1.18
